Long_,Lat_,FID,HOSPITAL_NAME,COUNTY_NAME,STATE_NAME,FIPS,NUM_LICENSED_BEDS,NUM_STAFFED_BEDS,NUM_ICU_BEDS
-93.2057649,44.9015633,2004,Minneapolis VA Health Care System,Hennepin,Minnesota,27053,309,309,0
-93.2620166,44.9525623,2005,Abbott Northwestern Hospital,Hennepin,Minnesota,27053,972,599,30
-93.3618329,44.929624100000005,2006,Methodist Hospital,Hennepin,Minnesota,27053,426,361,22
-93.32601190000001,44.8859974,2007,M Health Fairview Southdale Hospital,Hennepin,Minnesota,27053,390,316,23
-93.2371084,44.9678061,2008,M Health Fairview University of Minnesota Medical Center - West Bank Hospital,Hennepin,Minnesota,27053,1700,778,48
-93.26410600000001,44.960195,2009,Phillips Eye Institute - a campus of Abbott Northwestern Hospital,Hennepin,Minnesota,27053,20,8,1
-93.3224025,45.013944,2010,North Memorial Health Hospital,Hennepin,Minnesota,27053,518,341,53
-95.0614824,46.9168179,2011,CHI St Josephs Health (FKA St Josephs Area Health Services),Hubbard,Minnesota,27057,50,25,4
-93.23091590000001,45.566404600000006,2012,Cambridge Medical Center,Isanti,Minnesota,27059,86,70,12
-93.5553187,47.2236251,2013,Grand Itasca Clinic & Hospital,Itasca,Minnesota,27061,64,36,6
-93.645004,47.7470899,2014,Bigfork Valley Hospital,Itasca,Minnesota,27061,20,20,3
-93.7916208,47.344214799999996,2015,Essentia Health - Deer River,Itasca,Minnesota,27061,20,20,3
-95.00417879999999,43.6242381,2016,Sanford Jackson Medical Center,Jackson,Minnesota,27063,20,14,2
-93.2937605,45.8769347,2017,Welia Health - Mora Hospital (FKA FirstLight Health System),Kanabec,Minnesota,27065,49,25,4
-95.0460933,45.1199948,2018,Carris Health - Rice Memorial Hospital,Kandiyohi,Minnesota,27067,136,81,8
-96.94002809999999,48.7672604,2019,Kittson Memorial Healthcare Center,Kittson,Minnesota,27069,15,15,3
-93.431731,48.594926,2020,Rainy Lake Medical Center,Koochiching,Minnesota,27071,25,18,3
-96.18721479999999,45.0174813,2021,Madison Healthcare Services (AKA Madison Hospital),Lac qui Parle,Minnesota,27073,12,12,2
-96.065951,44.931475,2022,Johnson Memorial Hospital,Lac qui Parle,Minnesota,27073,20,20,3
-91.666318,47.029697999999996,2023,Lake View Hospital,Lake,Minnesota,27075,25,16,3
-94.6005033,48.7065214,2024,CHI Lakewood Health Center,Lake of the Woods,Minnesota,27077,15,15,3
-93.9148342,44.453988200000005,2025,Ridgeview Le Sueur Medical Center (FKA Minnesota Valley Health Center),Le Sueur,Minnesota,27079,15,9,2
-96.41884250000001,44.50618060000001,2026,Hendricks Community Hospital,Lincoln,Minnesota,27081,24,24,4
-96.1302505,44.272003999999995,2027,Avera Tyler Hospital,Lincoln,Minnesota,27081,20,20,3
-95.7775519,44.4477936,2028,Avera Marshall Regional Medical Center,Lyon,Minnesota,27083,49,25,4
-95.60744100000001,44.232456799999994,2029,Sanford Tracy Medical Center,Lyon,Minnesota,27083,25,25,4
-94.37287979999999,44.8757643,2030,Hutchinson Health Hospital (FKA Hutchinson Community Hospital),McLeod,Minnesota,27085,66,49,6
-94.151892,44.777675,2031,Glencoe Regional Health Services,McLeod,Minnesota,27085,49,25,4
-95.97321099999999,47.31096779999999,2032,Mahnomen Health Center,Mahnomen,Minnesota,27087,18,10,2
-96.7730766,48.1913294,2033,North Valley Health Center,Marshall,Minnesota,27089,12,12,2
-94.4458,43.6713,2034,Mayo Clinic Hospital - Fairmont,Martin,Minnesota,27091,57,55,10
-94.528802,45.119098,2035,Meeker County Memorial Hospital,Meeker,Minnesota,27093,35,25,4
-93.6624939,46.073182200000005,2036,Mille Lacs Health System,Mille Lacs,Minnesota,27095,28,28,5
-93.5901017,45.5584374,2037,M Health Fairview Northland Medical Center,Sherburne,Minnesota,27141,54,33,4
-94.3627,45.9673,2038,CHI St Gabriel Health (FKA St Gabriels Hospital),Morrison,Minnesota,27097,49,25,4
-95.75984,43.992305,2039,Murray County Medical Center,Murray,Minnesota,27101,25,20,3
-93.973016,44.3494125,2040,Rivers Edge Hospital & Clinic,Nicollet,Minnesota,27103,25,17,3
-95.59903259999999,43.6217626,2041,Sanford Worthington Medical Center (FKA Regional Hospital Worthington),Nobles,Minnesota,27105,48,48,8
-96.5315442,47.2978543,2042,Essentia Health - Ada (FKA Bridges Medical Center),Norman,Minnesota,27107,14,14,2
-92.4405228,44.0199261,2043,Olmsted Medical Center,Olmsted,Minnesota,27109,61,61,6
-92.4815903,44.0208655,2044,Mayo Clinic Hospital - Saint Marys Campus,Olmsted,Minnesota,27109,2059,1115,212
-96.0736053,46.27687529999999,2045,Lake Region Healthcare Corporation,Otter Tail,Minnesota,27111,108,80,5
-95.5931883,46.5939093,2046,Perham Health (FKA Perham Memorial Hospital & Home),Otter Tail,Minnesota,27111,25,25,4
-96.19543409999999,48.0911416,2047,Sanford Thief River Falls Medical Center,Pennington,Minnesota,27113,26,25,4
-92.88527370000001,46.1177709,2048,Essentia Health - Sandstone (FKA Pine Medical Center),Pine,Minnesota,27115,30,9,2
-96.3226191,43.9907179,2049,Pipestone County Medical Center & Family Clinic Avera,Pipestone,Minnesota,27117,44,18,3
-95.73928199999999,47.5713352,2050,Essentia Health - Fosston (FKA First Care Medical Services),Polk,Minnesota,27119,43,24,4
-96.6179811,47.7742796,2051,Riverview Hospital (AKA RiverView Health),Polk,Minnesota,27119,49,30,5
-95.38986009999999,45.6465772,2052,Glacial Ridge Hospital,Pope,Minnesota,27121,34,19,3
-93.03374699999999,45.0289627,2053,M Health Fairview St Johns Hospital (FKA HealthEast St Johns Hospital),Ramsey,Minnesota,27123,184,184,20
-93.09475490000001,44.955693700000005,2054,Regions Hospital,Ramsey,Minnesota,27123,474,431,34
-93.10002259999999,44.949098799999994,2055,M Health Fairview St Josephs Hospital (FKA HealthEast St Josephs Hospital),Ramsey,Minnesota,27123,401,197,48
-93.107201,44.943301700000006,2056,United Hospital,Ramsey,Minnesota,27123,546,336,21
-95.1069004,44.5365019,2057,Carris Health - Redwood Hospital (FKA Redwood Area Hospital),Redwood,Minnesota,27127,25,25,4
-94.9730569,44.7752533,2058,Olivia Hospital & Clinic (FKA RC Hospital and Clinics),Renville,Minnesota,27129,16,16,3
-93.19153929999999,44.4734265,2059,Northfield Hospital,Dakota,Minnesota,27037,37,37,6
-93.257442,44.28842,2060,District One Hospital,Rice,Minnesota,27131,49,32,6
-96.2124869,43.671051899999995,2061,Sanford Luverne Medical Center,Rock,Minnesota,27133,28,25,4
-95.7599,48.8402,2062,LifeCare Medical Center,Roseau,Minnesota,27135,25,25,4
-92.2295447,47.518054799999994,2063,Essentia Health - Northern Pines (FKA White Community Hospital),St. Louis,Minnesota,27137,16,16,3
-92.5499885,47.5314386,2064,Essentia Health - Virginia,St. Louis,Minnesota,27137,83,48,8
-92.0876204,46.7971796,2065,St Lukes Hospital,St. Louis,Minnesota,27137,267,238,25
-92.09336009999998,46.7930304,2066,Essentia Health - Duluth (FKA SMDC Medical Center),St. Louis,Minnesota,27137,165,103,8
-92.9293991,47.4094872,2067,Fairview Range (FKA Fairview Range Medical Center),St. Louis,Minnesota,27137,175,73,4
-91.87181,47.900717,2068,Ely Bloomenson Community Hospital,St. Louis,Minnesota,27137,21,16,3
-92.67961640000001,47.853084,2069,Cook Hospital,St. Louis,Minnesota,27137,14,14,2
-92.096461,46.79375039999999,2070,Essentia Health - St Marys Medical Center,St. Louis,Minnesota,27137,380,307,44
-93.50244659999998,44.7720995,2071,St Francis Regional Medical Center,Scott,Minnesota,27139,93,89,16
-93.5743888,44.5462516,2072,Mayo Clinic Hospital - New Prague (FKA Queen of Peace Hospital),Scott,Minnesota,27139,49,20,3
-94.0840968,44.610501299999996,2073,Ridgeview Sibley Medical Center,Sibley,Minnesota,27143,20,16,3
-94.16920470000001,45.5753591,2074,St Cloud Hospital,Stearns,Minnesota,27145,489,457,42
-94.21730600000001,45.567600899999995,2075,St Cloud VA Health Care System,Stearns,Minnesota,27145,15,15,0
-94.9557319,45.7458666,2076,CentraCare - Sauk Centre,Stearns,Minnesota,27145,28,24,4
-94.82332059999999,45.675200200000006,2077,CentraCare - Melrose,Stearns,Minnesota,27145,28,14,2
-94.7158735,45.3739249,2078,CentraCare - Paynesville,Stearns,Minnesota,27145,30,25,4
-93.2507,44.1121,2079,Owatonna Hospital,Steele,Minnesota,27147,43,29,5
-95.904878,45.5850735,2080,Stevens Community Medical Center - Morris,Stevens,Minnesota,27149,49,25,4
-95.6083252,45.314508200000006,2081,Swift County Benson Hospital,Swift,Minnesota,27151,21,18,3
-94.7515625,46.3517242,2082,Lakewood Health System,Todd,Minnesota,27153,37,25,3
-94.8484747,45.9737536,2083,CentraCare - Long Prairie,Todd,Minnesota,27153,34,14,2
-96.5011449,45.808681899999996,2084,Sanford Wheaton Medical Center,Traverse,Minnesota,27155,25,15,3
-92.2845,44.4583,2085,Mayo Clinic Hospital - Lake City,Goodhue,Minnesota,27049,18,18,3
-92.0484,44.3883,2086,Saint Elizabeths Medical Center,Wabasha,Minnesota,27157,25,14,2
-95.13322600000001,46.4468419,2087,Tri-County Health Care,Wadena,Minnesota,27159,49,25,2
-93.5084003,44.0816646,2088,Mayo Clinic Hospital - Waseca,Waseca,Minnesota,27161,35,15,3
-92.9764383,44.9219843,2089,M Health Fairview Woodwinds Hospital (FKA HealthEast - Woodwinds Health Campus),Washington,Minnesota,27163,86,86,18
-92.8175569,45.047528799999995,2090,Lakeview Hospital,Washington,Minnesota,27163,97,68,13
-94.6226807,43.969978600000005,2091,Mayo Clinic Hospital - St James,Watonwan,Minnesota,27165,25,25,4
-94.40951070000001,44.0496211,2092,Madelia Community Hospital,Watonwan,Minnesota,27165,25,25,4
-96.5884,46.2914,2093,CHI St Francis Hospital (AKA CHI St Francis Health),Wilkin,Minnesota,27167,25,25,4
-91.622968,44.034532,2094,Winona Health Services Hospital,Winona,Minnesota,27169,49,49,8
-93.8709564,45.194502899999996,2095,Buffalo Hospital,Wright,Minnesota,27171,65,44,8
-93.7785989,45.3006265,2096,CentraCare - Monticello,Wright,Minnesota,27171,25,25,3
-95.5432569,44.8085624,2097,Avera Granite Falls Health Center (FKA Granite Falls Health),Yellow Medicine,Minnesota,27173,30,25,4
-96.2788822,44.707778399999995,2098,Sanford Canby Medical Center,Yellow Medicine,Minnesota,27173,25,22,4
-91.3913793,31.527833500000003,2099,Merit Health Natchez (FKA Natchez Regional Medical Center),Adams,Mississippi,28001,159,147,15
-88.5601317,34.9355756,2100,Magnolia Regional Health Center,Alcorn,Mississippi,28003,200,163,24
-89.5983982,33.0656685,2101,Baptist Memorial Hospital - Attala (FKA Montfort Jones Memorial Hospital),Attala,Mississippi,28007,25,25,4
-90.809246,33.795970000000004,2102,Bolivar Medical Center,Bolivar,Mississippi,28011,164,152,8
-88.9853661,33.8941928,2103,Trace Regional Hospital,Chickasaw,Mississippi,28017,84,39,7
-90.9843,31.9462,2104,Claiborne County Medical Center (FKA Patients Choice Medical Center of Claiborne County),Claiborne,Mississippi,28021,32,22,4
-88.728,32.0363,2105,H C Watkins Memorial Hospital,Clarke,Mississippi,28023,25,25,4
-88.6612,33.6201,2106,North Mississippi Medical Center - West Point,Clay,Mississippi,28025,49,49,6
-90.551815,34.197105,2107,Northwest Mississippi Medical Center,Coahoma,Mississippi,28027,181,181,10
-89.5544,31.6382,2108,Covington County Hospital,Covington,Mississippi,28031,35,25,4
-89.997632,34.971336,2109,Baptist Memorial Hospital - Desoto,DeSoto,Mississippi,28033,339,299,54
-89.3295264,31.3185784,2110,Forrest General Hospital,Forrest,Mississippi,28035,512,429,40
-89.366704,31.32573,2111,Merit Health Wesley (FKA Wesley Medical Center),Lamar,Mississippi,28073,211,130,17
-88.5937848,30.921919899999995,2112,George Regional Hospital,George,Mississippi,28039,48,42,6
-89.818087,33.763616999999996,2113,UMMC Grenada (FKA Grenada Lake Medical Center),Grenada,Mississippi,28043,156,49,9
-89.3547281,30.317229100000002,2114,Ochsner Medical Center - Hancock (FKA Hancock Medical Center),Hancock,Mississippi,28045,102,51,6
-88.94502840000001,30.414859399999997,2115,Gulf Coast Veterans Health Care System (AKA Biloxi VA Medical Center),Harrison,Mississippi,28047,716,716,0
-89.09326309999999,30.4440582,2116,Garden Park Medical Center,Harrison,Mississippi,28047,130,100,13
-89.1153,30.3667,2117,Memorial Hospital at Gulfport,Harrison,Mississippi,28047,445,281,26
-88.8896523,30.395864899999996,2118,Merit Health Biloxi (FKA Biloxi Regional Medical Center),Harrison,Mississippi,28047,198,143,18
-90.1690137,32.334486600000005,2119,The University of Mississippi Medical Center,Hinds,Mississippi,28049,697,697,40
-90.17949759999999,32.3150536,2120,Mississippi Baptist Medical Center (FKA Mississippi Hospital for Restorative Care),Hinds,Mississippi,28049,638,424,28
-90.1674953,32.3278243,2121,GV Sonny Montgomery VA Medical Center,Hinds,Mississippi,28049,210,210,1
-90.1718128,32.3282613,2122,Mississippi Methodist Rehabilitation Center,Hinds,Mississippi,28049,124,31,5
-90.10124990000001,32.329541,2123,Merit Health Womans Hospital (FKA Womans Hospital at River Oaks),Rankin,Mississippi,28121,109,33,16
-90.1648217,32.3321798,2124,St Dominic Hospital (AKA St Dominic Jackson Memorial Hospital),Hinds,Mississippi,28049,571,571,56
-90.25452309999999,32.287640100000004,2125,Merit Health Central (FKA Central Mississippi Medical Center),Hinds,Mississippi,28049,319,248,45
-90.0128,33.1217,2126,UMMC Holmes County,Holmes,Mississippi,28051,25,25,4
-88.5329127,30.3743855,2127,Singing River Hospital,Jackson,Mississippi,28059,435,435,48
-89.29118199999999,31.977003600000003,2128,Jasper General Hospital,Jasper,Mississippi,28061,16,16,3
-91.0685345,31.704842499999998,2129,Jefferson County Hospital,Jefferson,Mississippi,28063,30,12,2
-89.8726,31.5941,2130,Jefferson Davis Community Hospital,Jefferson Davis,Mississippi,28065,35,25,4
-89.14074649999999,31.685025500000002,2131,South Central Regional Medical Center,Jones,Mississippi,28067,285,268,14
-89.53101009999999,34.3474556,2132,Baptist Memorial Hospital - North Mississippi,Lafayette,Mississippi,28071,217,171,24
-88.69754559999998,32.3705122,2133,Rush Foundation Hospital,Lauderdale,Mississippi,28075,215,182,22
-88.6989698,32.3675204,2134,Anderson Regional Medical Center - South (FKA Riley Hospital),Lauderdale,Mississippi,28075,69,33,6
-88.6778,32.4096,2135,Alliance Health Center,Lauderdale,Mississippi,28075,154,83,15
-90.099509,31.554346000000002,2136,Lawrence County Hospital,Lawrence,Mississippi,28077,25,25,4
-88.7160122,34.242065999999994,2137,North Mississippi Medical Center - Tupelo,Lee,Mississippi,28081,650,536,42
-90.1998212,33.5177886,2138,Greenwood Leflore Hospital,Leflore,Mississippi,28083,208,173,9
-90.4580392,31.589201300000003,2139,Kings Daughters Medical Center,Lincoln,Mississippi,28085,99,90,5
-88.4274243,33.5256825,2140,Baptist Memorial Hospital - Golden Triangle,Lowndes,Mississippi,28087,315,159,18
-90.0831615,32.5814133,2141,Merit Health Madison,Madison,Mississippi,28089,67,67,7
-89.80560600000001,31.255940000000002,2142,Marion General Hospital,Marion,Mississippi,28091,49,49,6
-89.417066,34.787199,2143,Alliance Hospital (AKA Alliance HealthCare System),Marshall,Mississippi,28093,40,27,5
-88.4768,33.9746,2144,North Mississippi Medical Center - Gilmore-Amory,Monroe,Mississippi,28095,95,94,9
-89.7377,33.4899,2145,Tyler Holmes Memorial Hospital,Montgomery,Mississippi,28097,25,25,4
-89.1324866,32.760314799999996,2146,Choctaw Health Center,Neshoba,Mississippi,28099,20,20,4
-89.1064866,32.7570462,2147,Neshoba County General Hospital,Neshoba,Mississippi,28099,48,38,7
-88.82057859999999,33.4758006,2148,OCH Regional Medical Center,Oktibbeha,Mississippi,28105,96,88,6
-89.9167802,34.3046469,2149,Panola Medical Center (FKA Merit Health - Batesville),Panola,Mississippi,28107,112,45,8
-89.6647868,30.5523315,2150,Highland Community Hospital,Pearl River,Mississippi,28109,60,49,6
-89.5423618,30.856289299999997,2151,Pearl River County Hospital,Pearl River,Mississippi,28109,24,24,4
-90.45945090000001,31.145970399999996,2152,Beacham Memorial Hospital,Pike,Mississippi,28113,31,17,3
-90.47440019999999,31.2510174,2153,Southwest Mississippi Regional Medical Center,Pike,Mississippi,28113,160,160,16
-88.9957229,34.242475899999995,2154,North Mississippi Medical Center - Pontotoc,Pontotoc,Mississippi,28115,25,25,4
-88.56568829999999,34.6578878,2155,Baptist Memorial Hospital - Booneville,Prentiss,Mississippi,28117,114,39,7
-90.0348407,32.286473,2156,Merit Health Rankin (FKA Crossgates River Oaks Hospital),Rankin,Mississippi,28121,134,114,8
-90.0719,32.2355,2157,Whitfield Medical Surgical Hospital,Rankin,Mississippi,28121,43,32,6
-89.4701929,32.365922,2158,Lackey Memorial Hospital,Scott,Mississippi,28123,35,25,4
-89.7549,32.377843,2159,Scott Regional Hospital (AKA Scott Regional Medical Center),Rankin,Mississippi,28121,25,25,4
-90.884362,32.904683,2160,Sharkey Issaquena Community Hospital,Sharkey,Mississippi,28125,29,19,3
-89.886392,31.969099,2161,Simpson General Hospital,Simpson,Mississippi,28127,35,25,4
-89.7291859,31.8711038,2162,Magee General Hospital,Simpson,Mississippi,28127,64,44,8
-89.11647140000001,30.845549600000005,2163,Memorial Hospital at Stone County (FKA Stone County Hospital),Stone,Mississippi,28131,25,25,4
-90.545497,33.734190000000005,2164,North Sunflower Medical Center,Sunflower,Mississippi,28133,35,25,4
-90.6501,33.4572,2165,South Sunflower County Hospital,Sunflower,Mississippi,28133,49,47,8
-88.9505543,34.73953970000001,2166,Tippah County Hospital,Tippah,Mississippi,28139,25,25,4
-88.20847380000001,34.8020057,2167,North Mississippi Medical Center - Iuka,Tishomingo,Mississippi,28141,48,66,8
-89.0276986,34.4975149,2168,Baptist Memorial Hospital - Union County,Union,Mississippi,28145,153,92,8
-89.1035802,32.5754503,2169,Laird Hospital,Newton,Mississippi,28101,25,25,4
-90.156964,31.120222,2170,Walthall General Hospital,Walthall,Mississippi,28147,25,25,4
-90.824874,32.374417,2171,Merit Health River Region (FKA River Region Health System),Warren,Mississippi,28149,361,301,22
-91.034791,33.410986,2172,Delta Regional Medical Center - Main Campus,Washington,Mississippi,28151,227,177,22
-88.6343747,31.6733795,2173,Wayne General Hospital,Wayne,Mississippi,28153,80,49,6
-89.2652627,33.534169399999996,2174,North Mississippi Medical Center - Eupora,Webster,Mississippi,28155,38,38,7
-91.058839,31.082065999999998,2175,Field Health System (FKA Field Memorial Community Hospital),Amite,Mississippi,28005,25,16,3
-89.03670290000001,33.124245,2176,Winston Medical Center,Winston,Mississippi,28159,41,14,2
-89.6422797,34.131415600000004,2177,Yalobusha General Hospital,Yalobusha,Mississippi,28161,26,26,5
-92.59017209999999,40.192737799999996,2178,Northeast Regional Medical Center,Adair,Missouri,29001,93,51,10
-95.3971,40.34602279999999,2179,Community Hospital Fairfax,Atchison,Missouri,29005,18,16,3
-91.8774964,39.172538200000005,2180,SSM Health St Marys Hospital - Audrain,Audrain,Missouri,29007,70,40,7
-93.87223259999999,36.674653,2181,Mercy Hospital Cassville (FKA St Johns Cassville),Barry,Missouri,29009,18,18,3
-93.9305089,36.926970700000005,2182,Cox Monett Hospital,Barry,Missouri,29009,25,25,4
-94.2999,37.5023,2183,Cox Barton County Hospital (FKA Barton County Memorial Hospital),Barton,Missouri,29011,25,25,4
